battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1366.0,0,2.4594495027030785,1,0.0,0,20.0,0.6189488514285147,132.0,6.0,0.0,1488.0,1664.0,3502.0,4.0,0.0,10.0,0,0,1,3
662.0,1,1.8571362661232442,0,13.0,1,34.0,0.41174215034980516,142.0,5.0,14.0,1074.0,1581.0,3520.0,17.0,17.0,4.0,1,0,1,3
1108.0,0,0.618581720824639,1,9.0,0,51.0,0.518815724792364,124.0,4.0,15.0,1383.0,1920.0,500.0,12.0,8.0,6.0,1,1,0,0
1596.0,0,0.9010869167777605,1,8.0,0,59.0,0.8894218467595294,109.0,2.0,16.0,1239.0,1397.0,3711.0,14.0,1.0,15.0,1,0,1,3
853.0,0,1.2239348198253144,1,3.0,0,33.0,0.09961056968694915,105.0,2.0,4.0,504.0,574.0,3764.0,13.0,2.0,11.0,1,0,0,3
674.0,1,1.1908843496183423,1,1.0,1,51.0,0.08553236420473756,109.0,6.0,4.0,674.0,1478.0,3667.0,18.0,15.0,5.0,1,1,1,3
1338.0,0,0.5509031258431508,0,3.0,0,58.0,0.298932713562866,84.0,2.0,5.0,1686.0,1886.0,3177.0,18.0,2.0,16.0,0,1,1,3
843.0,1,1.9886200756180492,0,9.0,1,3.0,0.6162881528355652,198.0,1.0,15.0,644.0,729.0,3699.0,14.0,7.0,8.0,1,1,0,3
900.0,0,1.3110551148988143,0,4.0,0,8.0,0.4966922000736755,185.0,1.0,20.0,486.0,1270.0,569.0,5.0,3.0,15.0,0,0,0,0
645.0,0,1.4100729725701775,1,1.0,1,3.0,0.1014994008229672,86.0,7.0,6.0,150.0,662.0,1019.0,10.0,1.0,14.0,1,0,1,0
1823.0,0,2.784146643313262,0,0.0,1,62.0,0.7955763317827171,101.0,3.0,7.0,15.0,817.0,3864.0,5.0,3.0,5.0,1,0,1,3
1722.0,1,1.8830129895408405,1,0.0,1,60.0,0.7020805763622888,148.0,6.0,0.0,154.0,859.0,3172.0,6.0,0.0,9.0,1,1,0,3
807.0,0,0.45066635834353724,1,2.0,1,22.0,0.20654102058324275,192.0,4.0,17.0,589.0,1582.0,2615.0,18.0,12.0,3.0,1,1,0,2
1448.0,1,2.5321557133331116,0,2.0,1,54.0,0.404780004607499,107.0,0.0,6.0,773.0,1007.0,2598.0,4.0,0.0,3.0,1,0,0,2
1898.0,0,2.062466016285273,1,10.0,1,46.0,0.5964384896555369,102.0,2.0,20.0,640.0,1011.0,2609.0,13.0,7.0,13.0,1,0,0,2
680.0,0,2.8811348855534358,0,3.0,0,35.0,0.797182565944127,198.0,1.0,14.0,332.0,969.0,3336.0,12.0,5.0,12.0,0,0,0,2
1864.0,0,0.5090295596071149,0,4.0,1,25.0,0.5067566182737485,171.0,3.0,9.0,703.0,1127.0,2245.0,8.0,3.0,8.0,1,0,1,2
1333.0,0,0.7738021602935916,1,1.0,0,11.0,0.5115196101242173,185.0,1.0,4.0,771.0,1178.0,1272.0,4.0,0.0,9.0,1,1,0,1
1700.0,0,2.599630800423545,0,8.0,0,16.0,0.8251438102416594,174.0,1.0,16.0,918.0,1707.0,3226.0,13.0,0.0,14.0,1,0,1,3
1981.0,0,0.5517902110233128,0,5.0,1,52.0,0.3966476985980915,153.0,1.0,14.0,1543.0,1876.0,3108.0,7.0,6.0,2.0,1,0,0,3
871.0,0,1.9646745699815114,1,0.0,1,50.0,0.5087941577462974,192.0,6.0,3.0,1125.0,1399.0,819.0,15.0,9.0,6.0,1,0,1,0
544.0,0,2.777786422267658,1,0.0,0,39.0,0.4864544473126496,177.0,3.0,0.0,609.0,1218.0,388.0,6.0,0.0,15.0,1,0,0,0
972.0,0,2.1045793545343914,0,0.0,1,20.0,0.18808614102806318,155.0,8.0,0.0,180.0,625.0,2022.0,7.0,4.0,16.0,1,1,0,1
858.0,1,0.9092029783346078,0,5.0,0,4.0,0.3759155208183697,140.0,4.0,6.0,25.0,1279.0,1490.0,12.0,0.0,2.0,0,0,1,0
1201.0,1,1.6369648352645187,0,0.0,1,48.0,0.7031221200392817,110.0,6.0,1.0,1941.0,1924.0,1651.0,17.0,16.0,16.0,1,1,1,2
2003.0,0,1.0554599643630649,0,12.0,0,25.0,0.12214342164791876,126.0,6.0,16.0,755.0,1891.0,3459.0,15.0,13.0,14.0,1,1,1,3
1487.0,1,2.2437716144112376,0,3.0,1,52.0,0.6818719247465892,166.0,5.0,10.0,287.0,651.0,1763.0,5.0,2.0,9.0,1,0,0,1
1214.0,0,0.527435083528607,0,0.0,0,57.0,0.32771710781492186,110.0,7.0,0.0,391.0,667.0,419.0,6.0,2.0,5.0,1,1,0,0
956.0,0,1.433416572224335,1,8.0,0,28.0,0.49626281896043456,90.0,3.0,8.0,778.0,1512.0,611.0,5.0,2.0,12.0,0,1,1,0
1351.0,1,1.6592361811486793,1,4.0,0,8.0,0.07999583135638769,115.0,6.0,7.0,877.0,1100.0,2925.0,12.0,12.0,16.0,0,1,0,3
1970.0,1,0.3546291916331793,1,0.0,0,39.0,0.3071233405844479,188.0,6.0,18.0,511.0,920.0,508.0,7.0,6.0,16.0,1,1,0,0
1194.0,1,2.8141173485412603,0,1.0,1,21.0,0.8023265610343149,110.0,1.0,14.0,1586.0,1663.0,529.0,8.0,3.0,12.0,1,1,0,0
1405.0,1,0.9388189461832959,1,2.0,0,49.0,0.20155294466613002,126.0,6.0,12.0,77.0,674.0,3810.0,7.0,3.0,14.0,1,0,0,3
1118.0,1,1.900003343671692,1,12.0,1,42.0,0.08807096786048846,100.0,6.0,16.0,65.0,806.0,2537.0,7.0,3.0,7.0,1,0,0,1
1209.0,0,2.072438505606288,1,0.0,0,39.0,0.207027546319815,95.0,5.0,0.0,1377.0,1624.0,3562.0,12.0,7.0,8.0,0,0,1,3
516.0,0,0.6319594035044187,1,2.0,1,22.0,0.4573066908373198,117.0,3.0,2.0,988.0,1478.0,3038.0,7.0,3.0,14.0,1,0,0,2
826.0,1,0.6554639769205362,1,0.0,1,26.0,0.30753243195587265,144.0,4.0,1.0,637.0,1312.0,615.0,18.0,7.0,18.0,1,0,1,0
623.0,0,0.503353459984965,0,0.0,0,48.0,0.7913903149770063,191.0,2.0,7.0,523.0,1477.0,3359.0,11.0,6.0,7.0,1,0,0,2
827.0,1,1.0006981880669212,0,7.0,1,55.0,0.5907100493121422,117.0,0.0,14.0,1194.0,1594.0,2709.0,12.0,2.0,8.0,1,0,0,2
835.0,1,1.559108674381419,1,6.0,1,52.0,0.41405414745582036,145.0,4.0,7.0,559.0,723.0,1360.0,13.0,6.0,12.0,1,0,1,0
684.0,0,0.712256721605541,0,5.0,0,19.0,0.8598600169428935,175.0,4.0,17.0,1025.0,1965.0,2746.0,15.0,3.0,4.0,0,0,1,2
634.0,0,0.7127305755044863,0,0.0,1,8.0,0.30447039889354,127.0,2.0,0.0,74.0,460.0,3857.0,12.0,1.0,4.0,1,0,1,2
1091.0,1,1.993783906883991,0,3.0,0,40.0,0.7143180820300586,158.0,4.0,4.0,937.0,1123.0,1580.0,17.0,2.0,9.0,0,0,1,1
622.0,1,2.1504045582161906,1,0.0,1,61.0,0.898674847268031,136.0,2.0,1.0,860.0,1745.0,2515.0,13.0,3.0,4.0,1,1,0,2
800.0,0,0.46781906890470326,1,2.0,0,43.0,0.5867455688197538,151.0,5.0,5.0,521.0,758.0,3075.0,17.0,12.0,3.0,0,1,0,2
1249.0,0,0.9000698354737969,0,9.0,1,27.0,0.9950691396127851,175.0,5.0,11.0,764.0,919.0,994.0,6.0,2.0,10.0,1,1,0,0
1419.0,0,1.7459494059637202,1,4.0,1,16.0,0.20472927088361265,170.0,4.0,5.0,930.0,1193.0,1067.0,5.0,0.0,8.0,1,1,0,1
928.0,1,0.6009337534598411,1,3.0,1,57.0,0.0892619323119783,155.0,4.0,11.0,642.0,1061.0,2515.0,10.0,4.0,9.0,1,0,1,2
656.0,0,0.43043295364567596,0,7.0,1,27.0,0.8912765116186254,150.0,1.0,14.0,120.0,725.0,2840.0,15.0,6.0,2.0,1,0,0,2
1145.0,1,2.007275069806419,1,0.0,0,45.0,0.3303080226061019,81.0,0.0,3.0,287.0,1863.0,3117.0,18.0,17.0,8.0,1,1,1,3
1551.0,1,2.38371289731629,0,0.0,1,26.0,0.07068201063481397,148.0,1.0,1.0,96.0,1406.0,3559.0,8.0,1.0,12.0,1,0,1,3
525.0,0,1.682156286117866,1,0.0,0,8.0,0.38312426718869047,161.0,6.0,1.0,1446.0,1895.0,2583.0,18.0,8.0,10.0,1,1,1,2
1193.0,1,2.5873047424769107,0,0.0,0,8.0,0.3064901833588336,198.0,6.0,3.0,475.0,1480.0,1724.0,10.0,2.0,18.0,1,0,0,1
624.0,0,0.41004087554952995,0,0.0,0,12.0,0.8092291487603267,111.0,4.0,1.0,352.0,739.0,1651.0,18.0,0.0,8.0,0,0,0,0
945.0,1,2.821815778427546,1,1.0,0,35.0,0.5990232555783892,164.0,1.0,15.0,1466.0,1862.0,3768.0,19.0,2.0,10.0,0,1,1,3
1917.0,1,1.2775250521963828,1,7.0,0,45.0,0.18679411092225068,140.0,1.0,12.0,132.0,667.0,2536.0,16.0,0.0,11.0,0,0,1,2
1314.0,0,0.7771537861429693,1,4.0,1,10.0,0.8032309839204166,198.0,5.0,6.0,1779.0,1877.0,4074.0,17.0,15.0,2.0,1,1,1,3
1024.0,0,1.1739188750853105,1,4.0,0,40.0,0.9189665350473187,163.0,1.0,17.0,313.0,840.0,3132.0,16.0,6.0,11.0,0,0,0,2
1424.0,0,0.5083538094950565,1,0.0,0,26.0,0.49158005549515,181.0,1.0,16.0,1113.0,1153.0,2827.0,7.0,0.0,15.0,0,1,1,2
1502.0,0,2.6121264169921927,0,8.0,0,5.0,0.38276903740543355,196.0,2.0,19.0,682.0,1028.0,1327.0,10.0,0.0,1.0,0,0,1,1
1378.0,1,1.657553129357719,1,4.0,1,53.0,0.2104053595370268,156.0,5.0,8.0,652.0,1909.0,3906.0,16.0,5.0,14.0,1,0,1,3
1532.0,0,2.6514109228838905,1,4.0,0,55.0,0.5115073809908579,124.0,1.0,12.0,637.0,651.0,953.0,10.0,3.0,15.0,0,1,1,0
528.0,0,1.958054718887868,0,5.0,0,23.0,0.1865794178048964,189.0,7.0,19.0,436.0,1779.0,503.0,9.0,2.0,3.0,0,0,0,0
645.0,0,1.6857857486899577,1,10.0,0,27.0,0.5049885059879453,102.0,4.0,16.0,1183.0,1411.0,2865.0,7.0,2.0,9.0,1,1,0,2
586.0,1,1.755870183999851,0,8.0,1,6.0,0.7983862328799477,196.0,1.0,15.0,487.0,1044.0,3424.0,16.0,3.0,6.0,1,1,0,2
1591.0,0,2.4455648269751733,1,0.0,0,18.0,0.6331759127364801,84.0,6.0,8.0,840.0,1698.0,1116.0,10.0,3.0,18.0,0,0,1,1
1160.0,0,2.209771721337888,1,5.0,0,55.0,0.3011142513792523,83.0,2.0,16.0,105.0,1337.0,2514.0,15.0,14.0,9.0,1,1,0,2
875.0,0,1.2952376436431676,0,0.0,0,11.0,0.5007909634812105,143.0,3.0,11.0,718.0,779.0,2054.0,10.0,6.0,19.0,0,1,0,1
1365.0,1,0.5957217942677319,0,0.0,0,36.0,0.6956094040020674,135.0,4.0,14.0,549.0,1164.0,2578.0,18.0,3.0,18.0,0,0,1,2
778.0,0,3.0333240310659466,1,1.0,0,9.0,0.10014000899510397,121.0,1.0,2.0,1236.0,1687.0,3827.0,10.0,2.0,14.0,1,0,1,3
1125.0,1,0.49905452658289473,1,9.0,0,10.0,0.4869180580244981,165.0,3.0,13.0,442.0,590.0,771.0,13.0,3.0,11.0,0,1,0,0
1955.0,0,0.8400612521846595,1,14.0,1,48.0,0.20066036999145795,144.0,0.0,15.0,1209.0,1966.0,1165.0,5.0,3.0,19.0,1,1,1,2
1147.0,0,2.8948417196701848,1,1.0,0,38.0,0.403023521011173,170.0,6.0,4.0,419.0,664.0,2335.0,16.0,8.0,2.0,1,1,1,1
1302.0,1,1.5887119752830052,1,4.0,0,48.0,0.8999674526553002,94.0,4.0,5.0,384.0,663.0,2690.0,9.0,6.0,16.0,1,1,0,2
1775.0,1,1.4410775662763216,0,5.0,0,50.0,0.8950980974523447,166.0,7.0,10.0,184.0,1862.0,2474.0,11.0,8.0,11.0,0,0,0,2
1863.0,0,0.5102860896191996,0,0.0,1,6.0,0.6201068684528299,105.0,4.0,1.0,872.0,1048.0,2996.0,9.0,0.0,3.0,1,1,0,3
965.0,0,1.7407613118683694,0,0.0,1,52.0,0.8981071125336884,184.0,1.0,3.0,1010.0,1151.0,1314.0,16.0,8.0,7.0,1,1,1,1
1427.0,1,1.6721242910013778,1,0.0,0,20.0,0.11581194631951708,92.0,4.0,0.0,1165.0,1576.0,3909.0,10.0,1.0,7.0,0,0,1,3
1926.0,0,0.9294467023294317,1,2.0,0,10.0,0.3949056641422769,189.0,7.0,11.0,464.0,1529.0,2981.0,16.0,11.0,17.0,0,1,1,3
1591.0,0,2.51078638171424,0,4.0,1,52.0,0.7969236618712046,195.0,0.0,18.0,806.0,1742.0,2557.0,7.0,2.0,15.0,1,0,0,2
1722.0,0,1.2423395054865323,0,0.0,1,12.0,0.30948930813430797,95.0,7.0,5.0,1225.0,1687.0,1550.0,15.0,10.0,5.0,1,1,1,2
1368.0,0,1.6767234580459043,0,0.0,0,60.0,0.5888484614564201,147.0,3.0,1.0,880.0,1649.0,412.0,13.0,9.0,12.0,1,0,0,0
1703.0,1,0.4560667260351783,0,0.0,1,54.0,0.10349041877481308,138.0,4.0,2.0,678.0,794.0,2567.0,13.0,9.0,7.0,1,1,1,2
1370.0,0,2.886180936387593,0,9.0,0,24.0,0.49593532642305904,88.0,7.0,15.0,423.0,1721.0,882.0,6.0,5.0,4.0,1,1,1,0
1813.0,1,0.46373441242359886,1,0.0,1,34.0,0.49708112180554487,112.0,4.0,3.0,391.0,655.0,544.0,16.0,8.0,16.0,1,0,1,0
1298.0,0,1.0348844246584963,0,11.0,0,37.0,0.6617003357273803,128.0,6.0,19.0,1052.0,1635.0,2089.0,10.0,1.0,3.0,1,0,0,2
1669.0,0,2.51921899052251,0,0.0,1,20.0,0.2078937479518225,170.0,7.0,0.0,665.0,872.0,4137.0,17.0,13.0,7.0,1,1,1,3
742.0,1,2.919677943475761,1,0.0,0,9.0,0.09338929189930383,180.0,5.0,1.0,233.0,885.0,3973.0,5.0,2.0,6.0,0,0,0,3
702.0,1,0.5462859986061794,1,3.0,0,9.0,0.581839276880936,199.0,0.0,4.0,230.0,1079.0,689.0,9.0,6.0,14.0,0,1,0,0
1772.0,0,1.9225981227255682,0,0.0,1,49.0,0.8139257617419439,196.0,0.0,1.0,310.0,1681.0,2536.0,9.0,8.0,3.0,1,1,0,2
1423.0,0,1.8621570715391327,1,0.0,0,21.0,0.10593650921326897,109.0,3.0,1.0,210.0,694.0,2566.0,11.0,0.0,13.0,1,0,1,2
1725.0,0,0.43703748522469027,1,0.0,1,30.0,0.09970989157223221,133.0,0.0,18.0,1601.0,1916.0,1250.0,17.0,0.0,16.0,1,0,1,2
1395.0,0,0.6413143229334982,0,0.0,1,30.0,0.29311704263808436,126.0,4.0,0.0,327.0,1037.0,1342.0,14.0,7.0,12.0,1,0,1,0
990.0,0,1.6517802389412233,1,2.0,1,59.0,0.22002747093224373,140.0,6.0,19.0,1077.0,1810.0,2791.0,5.0,2.0,17.0,1,1,1,3
627.0,1,1.8752581724678006,1,11.0,0,10.0,0.8063683720006214,192.0,7.0,14.0,773.0,1934.0,3219.0,5.0,0.0,3.0,1,1,1,2
1929.0,0,0.682134764148543,1,9.0,1,58.0,0.19036774273669807,133.0,7.0,10.0,667.0,1076.0,788.0,19.0,12.0,2.0,1,0,1,0
771.0,1,1.1491530446156144,1,1.0,0,12.0,0.9785865593636135,152.0,7.0,1.0,347.0,502.0,3150.0,17.0,6.0,6.0,1,1,0,2
1920.0,1,0.9569636435448184,1,0.0,1,3.0,0.22193816937306876,195.0,4.0,1.0,636.0,1807.0,849.0,19.0,18.0,3.0,1,1,1,1
1678.0,0,1.8528867068854933,0,0.0,0,53.0,0.9889431113588022,184.0,5.0,0.0,1167.0,1205.0,1675.0,7.0,5.0,6.0,1,0,0,2
570.0,1,0.9772382085148773,0,0.0,0,8.0,0.09407929066584397,162.0,8.0,9.0,496.0,1219.0,3305.0,15.0,1.0,5.0,1,1,1,2
1997.0,1,0.8076031800944414,1,3.0,0,33.0,0.8042964540873713,169.0,1.0,7.0,1302.0,1943.0,3765.0,16.0,11.0,13.0,0,1,1,3
664.0,1,0.6503403809548125,1,3.0,1,22.0,0.8025137020811601,155.0,0.0,9.0,331.0,1395.0,1923.0,13.0,5.0,2.0,1,0,0,1
1919.0,1,1.685268926421653,0,16.0,0,58.0,0.582252321244391,189.0,1.0,19.0,1751.0,1784.0,3299.0,4.0,3.0,14.0,1,1,0,3
1989.0,1,1.5584045221478846,0,5.0,1,15.0,0.8514224809339972,127.0,8.0,11.0,109.0,651.0,2958.0,5.0,3.0,12.0,1,1,0,2
576.0,1,2.5100338118779075,0,2.0,0,7.0,1.0,87.0,8.0,9.0,806.0,1514.0,3005.0,11.0,4.0,11.0,0,0,1,2
987.0,1,2.823024390107485,1,4.0,1,19.0,0.7968796705502541,185.0,8.0,11.0,495.0,838.0,1502.0,8.0,6.0,12.0,1,1,0,0
1770.0,0,1.3563270865870123,1,5.0,0,63.0,0.7942804248351293,126.0,8.0,19.0,1378.0,1378.0,2027.0,18.0,12.0,16.0,0,1,0,2
1829.0,1,2.1069104300311907,0,2.0,0,49.0,0.7746098984948642,122.0,1.0,9.0,325.0,1372.0,1843.0,17.0,13.0,12.0,0,1,1,2
1402.0,0,2.105516095514898,0,16.0,0,45.0,0.8782761135485172,148.0,1.0,20.0,1737.0,1872.0,1156.0,10.0,5.0,4.0,0,0,1,1
1078.0,0,2.3023905483871627,1,11.0,0,1.0,0.9838971816166251,100.0,4.0,20.0,419.0,761.0,2155.0,11.0,1.0,16.0,0,1,0,1
1571.0,0,1.5155226867232854,1,12.0,1,13.0,0.5055417017912118,183.0,4.0,14.0,1075.0,1099.0,2907.0,6.0,4.0,4.0,1,0,0,3
1264.0,1,2.076743958805703,0,5.0,1,9.0,0.39825052346826345,110.0,8.0,15.0,1322.0,1852.0,2295.0,9.0,3.0,15.0,1,1,1,2
1644.0,1,1.827087620911306,1,10.0,0,55.0,0.10513109090407066,135.0,2.0,12.0,494.0,1678.0,3455.0,17.0,11.0,11.0,1,1,1,3
1561.0,1,2.464510374121625,0,4.0,1,43.0,0.2812997935367494,140.0,1.0,5.0,833.0,1135.0,3742.0,18.0,16.0,16.0,1,1,1,3
1974.0,1,1.5177282996380992,0,0.0,0,48.0,0.49840407462292063,92.0,8.0,2.0,282.0,817.0,2929.0,7.0,2.0,10.0,1,0,1,3
1583.0,0,0.46244071986289575,1,3.0,0,32.0,0.20903201059338106,147.0,0.0,13.0,548.0,938.0,3554.0,17.0,0.0,15.0,1,0,1,3
1970.0,0,2.8047842533425023,0,2.0,1,15.0,0.08177908551313781,181.0,0.0,13.0,331.0,992.0,1787.0,8.0,5.0,17.0,1,1,1,1
1396.0,1,1.5914265362040578,0,0.0,0,8.0,0.11357546810020493,153.0,3.0,1.0,561.0,978.0,1847.0,12.0,7.0,13.0,0,1,0,1
1388.0,1,1.0665802988766409,0,2.0,1,8.0,0.8970970461604285,147.0,6.0,18.0,479.0,741.0,3881.0,18.0,17.0,10.0,1,1,1,3
1417.0,1,2.1039683064304935,1,10.0,0,44.0,0.8924130233407265,90.0,5.0,14.0,635.0,1081.0,3948.0,7.0,5.0,3.0,0,0,1,3
1797.0,0,0.5087175345916648,0,8.0,0,50.0,0.5025110655177445,179.0,6.0,14.0,258.0,705.0,2003.0,6.0,5.0,4.0,0,0,0,1
925.0,1,0.5518092681685741,0,9.0,1,49.0,0.18799495840954303,118.0,3.0,10.0,1443.0,1773.0,2503.0,10.0,1.0,5.0,1,0,1,2
1410.0,0,1.035232521907547,1,0.0,0,27.0,0.07787295082563153,192.0,2.0,18.0,253.0,660.0,2185.0,5.0,4.0,20.0,1,1,0,1
635.0,1,0.6098254025318618,0,4.0,1,9.0,0.09639165180739727,81.0,5.0,5.0,89.0,1503.0,1929.0,15.0,2.0,18.0,1,1,1,1
1160.0,1,0.8278151589601356,0,6.0,0,27.0,0.11714741272616574,90.0,7.0,7.0,1684.0,1795.0,2831.0,7.0,3.0,1.0,1,0,1,3
1526.0,0,1.066962102651078,0,1.0,1,31.0,0.7014111902363581,84.0,2.0,8.0,505.0,981.0,2228.0,19.0,0.0,11.0,1,1,0,2
1020.0,0,2.5740862720838833,1,7.0,0,28.0,0.10013189637318626,145.0,0.0,9.0,146.0,1151.0,1268.0,18.0,15.0,17.0,1,0,1,0
1816.0,1,0.45295469866502913,1,4.0,1,53.0,0.4801463550097503,82.0,6.0,7.0,47.0,643.0,327.0,14.0,7.0,14.0,1,0,1,0
1125.0,1,2.8630914214048104,1,0.0,0,32.0,0.5965871609588279,124.0,8.0,1.0,1008.0,1532.0,2338.0,18.0,8.0,13.0,0,1,0,2
823.0,0,1.0483426520464791,1,5.0,1,31.0,0.9055802112295266,133.0,2.0,14.0,1863.0,1946.0,2282.0,17.0,13.0,14.0,1,1,1,2
1838.0,1,2.5059029510224486,1,3.0,1,46.0,0.7805317912695654,87.0,4.0,8.0,359.0,1785.0,1487.0,6.0,3.0,20.0,1,0,0,1
1109.0,1,2.571089662471333,0,2.0,1,37.0,0.6993453663444716,120.0,6.0,7.0,113.0,889.0,839.0,18.0,3.0,9.0,1,1,0,0
853.0,1,1.4375447363188834,1,0.0,1,41.0,0.6195047848820576,105.0,8.0,2.0,931.0,998.0,3429.0,13.0,2.0,18.0,1,0,0,3
536.0,0,1.920270939302846,0,7.0,0,26.0,0.4130238088691693,171.0,8.0,12.0,276.0,715.0,3464.0,16.0,6.0,13.0,0,1,1,2
1531.0,0,1.0861962169719002,0,3.0,0,50.0,0.13329768778805798,86.0,4.0,6.0,1762.0,2017.0,3915.0,11.0,8.0,3.0,0,1,0,3
1697.0,0,0.6055777155535751,0,14.0,0,15.0,0.602550662667145,133.0,7.0,14.0,121.0,1386.0,758.0,6.0,2.0,16.0,0,1,1,0
1637.0,1,2.5482156626048207,1,6.0,0,17.0,0.3143892038997187,167.0,1.0,7.0,815.0,1006.0,2301.0,4.0,3.0,20.0,1,1,1,2
1778.0,1,0.5098468503112524,0,0.0,0,49.0,0.4096810547650359,104.0,4.0,2.0,615.0,1392.0,721.0,11.0,2.0,11.0,1,1,1,0
1875.0,1,1.7726436747918528,1,12.0,1,14.0,0.6683988808368119,134.0,5.0,18.0,143.0,590.0,3225.0,15.0,13.0,15.0,1,1,0,3
1628.0,0,2.6049607111360205,0,7.0,0,57.0,0.2042555935725309,93.0,3.0,16.0,405.0,650.0,416.0,13.0,7.0,13.0,1,1,1,0
1998.0,1,2.3534893878217447,1,5.0,0,46.0,0.09474601514600546,194.0,3.0,9.0,742.0,830.0,515.0,6.0,0.0,3.0,0,0,1,0
1316.0,1,2.8653573247913466,1,13.0,1,5.0,0.9946265988885433,86.0,3.0,18.0,84.0,494.0,3409.0,16.0,16.0,17.0,1,0,0,3
1695.0,1,1.8133596974030557,0,0.0,1,42.0,0.5834611191189357,107.0,5.0,3.0,1197.0,1816.0,1888.0,16.0,6.0,6.0,1,0,0,2
1712.0,0,1.004161464408414,0,7.0,0,34.0,0.11694728072973622,176.0,5.0,9.0,1261.0,1954.0,1405.0,7.0,6.0,9.0,0,0,0,2
533.0,0,2.9989849657605774,1,1.0,0,7.0,0.699400019795205,129.0,1.0,3.0,860.0,1694.0,2243.0,8.0,1.0,14.0,1,0,1,1
1049.0,0,1.6872765479254601,0,5.0,0,48.0,0.6019977546224248,133.0,1.0,17.0,578.0,2001.0,1636.0,7.0,0.0,7.0,0,1,0,1
693.0,1,2.7324479089788087,0,7.0,1,28.0,0.17063134886783068,78.0,1.0,10.0,1115.0,1516.0,1090.0,9.0,2.0,9.0,1,1,1,0
1096.0,0,0.4671843383152467,0,0.0,1,30.0,0.5924377486171882,169.0,2.0,11.0,1293.0,1406.0,1642.0,12.0,0.0,5.0,1,1,0,1
1104.0,0,0.5317050257986446,0,12.0,1,60.0,0.2993896295944054,147.0,2.0,20.0,392.0,1085.0,1741.0,17.0,9.0,2.0,1,1,1,1
1661.0,0,1.7113717148942484,1,2.0,1,32.0,0.9114171466713009,111.0,1.0,19.0,159.0,948.0,499.0,8.0,0.0,6.0,1,1,0,0
1767.0,0,1.101915365157563,0,3.0,0,10.0,0.7209503715407678,85.0,1.0,6.0,816.0,1173.0,3734.0,6.0,5.0,17.0,1,0,0,3
522.0,1,2.481297640404734,0,1.0,1,22.0,0.3078836079810669,166.0,6.0,8.0,331.0,1495.0,2720.0,7.0,5.0,17.0,1,1,0,2
1622.0,1,2.678339761646843,1,0.0,0,56.0,0.9906915350280845,199.0,3.0,11.0,1533.0,1772.0,1212.0,12.0,4.0,18.0,0,1,1,1
1172.0,0,1.9610732454670519,0,0.0,0,30.0,0.4057946908344438,153.0,8.0,6.0,844.0,1641.0,2401.0,16.0,2.0,3.0,1,1,1,2
1483.0,0,2.853545723692981,0,3.0,1,43.0,0.09474499019685172,138.0,4.0,14.0,364.0,762.0,3227.0,14.0,11.0,8.0,1,1,0,3
956.0,0,0.9997499511915781,1,14.0,0,1.0,0.9031035283662501,126.0,0.0,19.0,1646.0,1936.0,1506.0,16.0,2.0,14.0,1,0,0,1
1399.0,0,1.937058157144237,1,2.0,0,54.0,0.7953698185107181,99.0,6.0,2.0,276.0,819.0,3866.0,17.0,6.0,6.0,1,0,1,3
1892.0,1,2.0102077481844907,0,7.0,1,19.0,0.11193872657849827,80.0,6.0,14.0,111.0,1693.0,2025.0,13.0,12.0,11.0,1,1,1,2
916.0,1,1.9923480153744815,0,1.0,0,55.0,0.2840850782180217,163.0,7.0,5.0,335.0,1042.0,2322.0,18.0,4.0,20.0,0,1,0,1
993.0,1,1.7419831112686168,0,1.0,0,42.0,0.7169623040799715,178.0,6.0,7.0,972.0,1044.0,1203.0,18.0,12.0,18.0,1,1,0,0
614.0,1,2.454613591138252,1,2.0,0,34.0,0.7137654927189285,123.0,2.0,15.0,662.0,1069.0,3756.0,12.0,0.0,8.0,0,0,1,3
1682.0,0,1.7647065914239546,0,1.0,0,12.0,0.906221497296857,97.0,3.0,2.0,197.0,764.0,504.0,5.0,0.0,4.0,0,1,1,0
572.0,1,1.7186693037815064,1,2.0,1,5.0,0.7864823918266515,166.0,3.0,11.0,834.0,1838.0,2639.0,13.0,7.0,8.0,1,0,1,2
1567.0,0,1.3415112032304388,1,15.0,1,35.0,0.08391694990112815,172.0,5.0,19.0,113.0,1382.0,3231.0,13.0,9.0,6.0,1,0,1,3
982.0,1,2.6061343693583847,1,16.0,0,4.0,0.09590795487626705,166.0,3.0,20.0,1709.0,1776.0,3733.0,14.0,7.0,4.0,0,1,0,3
1318.0,1,1.0473880564963967,1,13.0,0,6.0,0.9817399813248123,196.0,5.0,14.0,104.0,468.0,3173.0,7.0,3.0,4.0,1,1,0,2
744.0,1,1.5764688260446733,0,6.0,1,9.0,0.8014572093207367,171.0,2.0,14.0,887.0,1191.0,3629.0,13.0,4.0,4.0,1,0,0,3
1895.0,0,1.1090812804154957,0,4.0,1,49.0,0.4719299082489529,125.0,4.0,4.0,1446.0,1811.0,2443.0,9.0,4.0,14.0,1,0,1,3
1053.0,0,1.4615447336808698,0,7.0,0,4.0,0.8959960320197836,155.0,3.0,10.0,399.0,872.0,1959.0,12.0,9.0,20.0,1,1,0,1
